"","id","player_fifa_api_id","player_api_id","overall_rating","potential","preferred_foot","attacking_work_rate","defensive_work_rate","crossing","finishing","heading_accuracy","short_passing","volleys","dribbling","curve","free_kick_accuracy","long_passing","ball_control","acceleration","sprint_speed","agility","reactions","balance","shot_power","jumping","stamina","strength","long_shots","aggression","interceptions","positioning","vision","penalties","marking","standing_tackle","sliding_tackle","gk_diving","gk_handling","gk_kicking","gk_positioning","gk_reflexes","EMC$class"
"149",7287,157945,34650,74,75,"right","medium","medium",43,41,80,67,51,45,35,59,60,52,28,47,26,51,42,72,45,53,88,52,83,72,33,51,69,80,79,74,8,15,8,12,13,1
"150",7288,157945,34650,75,80,"right","medium","medium",43,41,80,67,51,48,35,59,60,57,28,51,26,59,42,72,45,53,88,52,83,75,33,51,69,80,80,74,8,15,8,12,13,1
"151",7289,157945,34650,76,80,"right","medium","medium",43,41,84,67,51,48,35,59,60,57,28,51,26,61,42,72,45,53,88,52,83,75,33,51,69,80,80,76,8,15,8,12,13,1
"152",7290,157945,34650,76,80,"right","medium","medium",43,41,84,67,51,48,35,59,60,57,28,51,26,61,42,72,45,53,88,52,83,75,33,51,69,80,80,76,8,15,8,12,13,1
"153",7291,157945,34650,76,80,"right","medium","medium",43,41,84,67,51,48,35,59,60,57,28,51,26,61,42,72,45,53,88,52,83,75,33,62,69,80,80,76,8,15,8,12,13,1
"154",7292,157945,34650,76,80,"right","medium","medium",43,41,84,67,51,48,35,59,60,57,28,51,26,61,42,72,45,53,88,52,83,75,33,62,69,80,80,76,8,15,8,12,13,1
"155",21240,6186,27421,65,65,"right","medium","medium",61,62,70,67,60,42,67,79,65,64,28,32,29,58,51,69,50,53,68,67,70,74,64,72,78,57,65,60,6,12,7,5,7,4
"156",21241,6186,27421,65,65,"right","medium","medium",61,62,70,67,60,42,67,79,65,64,28,32,29,58,51,69,50,53,68,67,70,74,64,72,78,57,65,60,6,12,7,5,7,4
"157",21242,6186,27421,66,66,"right","medium","medium",61,62,72,69,60,48,72,79,67,64,28,32,34,62,50,69,58,53,68,67,70,74,64,72,78,59,65,61,6,12,7,5,7,4
"158",21239,6186,27421,65,65,"right","medium","high",61,62,70,67,60,42,67,79,65,64,28,32,29,58,51,69,50,53,68,67,70,74,64,72,78,57,65,60,6,12,7,5,7,4
"159",15539,201179,212772,59,78,"right","medium","medium",8,12,17,11,11,19,20,18,6,23,29,28,31,23,39,49,58,31,39,21,26,21,5,20,20,12,24,21,57,57,65,64,60,3
"160",15540,201179,212772,59,78,"right","medium","medium",8,12,17,11,11,19,20,18,6,23,29,28,31,23,39,49,58,31,39,21,26,21,5,20,20,12,24,21,57,57,65,64,60,3
"161",15538,201179,212772,58,78,"right","medium","medium",13,12,17,11,11,19,20,18,11,23,29,28,31,23,39,49,58,31,39,12,26,21,5,20,20,12,9,21,57,56,62,62,60,3
"162",4057,49939,34268,64,64,"right","medium","medium",43,19,80,49,22,20,44,38,50,38,29,31,43,50,30,46,74,32,81,33,57,63,43,31,45,62,66,64,9,14,8,12,12,1
"163",4058,49939,34268,64,64,"right","medium","medium",43,19,80,49,22,20,44,38,50,38,29,31,43,50,30,46,74,32,81,33,57,63,43,31,45,62,66,64,9,14,8,12,12,1
"164",4059,49939,34268,64,64,"right","medium","medium",43,19,80,49,22,20,44,38,50,38,29,31,43,50,30,46,74,32,81,33,57,63,43,31,45,62,66,64,9,14,8,12,12,1
"165",4060,49939,34268,64,64,"right","medium","medium",43,19,80,49,22,20,44,38,50,38,29,41,43,50,30,46,74,32,81,33,57,63,43,31,45,62,66,64,9,14,8,12,12,1
"166",4061,49939,34268,62,62,"right","medium","medium",42,25,79,48,21,25,43,37,49,37,29,41,43,49,30,45,74,49,78,32,56,62,42,30,44,59,63,61,8,13,7,11,11,1
"167",4062,49939,34268,62,62,"right","medium","medium",42,25,78,48,21,25,43,37,49,37,29,41,43,49,30,45,74,49,78,32,56,62,42,30,44,59,63,61,8,13,7,11,11,1
"168",4063,49939,34268,62,62,"right","medium","medium",42,25,78,48,21,25,43,37,49,37,29,41,43,49,30,45,72,49,78,32,56,62,42,30,44,59,63,61,8,13,7,11,11,1
"169",4064,49939,34268,62,62,"right","medium","medium",42,25,78,48,21,25,43,37,49,37,29,41,43,49,31,51,72,49,78,32,56,62,42,30,44,59,63,61,8,13,7,11,11,1
"170",4065,49939,34268,62,62,"right","medium","medium",42,25,78,48,21,25,43,37,49,37,29,41,43,49,31,51,72,49,78,32,56,62,42,30,44,59,63,61,8,13,7,11,11,1
"171",4066,49939,34268,63,63,"right","medium","medium",42,25,78,48,21,25,43,37,49,37,29,41,43,49,31,51,72,49,78,32,67,65,46,30,44,59,63,61,8,13,7,11,11,1
"172",4067,49939,34268,64,64,"right","medium","medium",42,25,78,48,21,20,43,37,49,41,29,41,43,53,31,51,72,49,80,32,67,65,46,30,44,59,63,61,8,13,7,11,11,1
"173",21304,116334,95597,71,71,"right","medium","medium",11,11,12,26,10,14,10,15,21,30,30,34,36,51,48,27,72,47,75,11,32,27,15,34,14,9,10,11,72,74,69,72,72,3
"174",21305,116334,95597,71,71,"right","medium","medium",11,11,12,26,10,14,10,15,21,30,30,34,36,51,48,27,72,47,75,11,32,27,15,34,14,9,10,11,72,74,69,72,72,3
"175",21306,116334,95597,71,71,"right","medium","medium",11,11,12,26,10,14,10,15,21,30,30,58,36,51,70,27,72,47,75,11,32,27,15,34,14,9,10,11,72,74,69,72,72,3
"176",21920,51261,23021,68,79,"right","medium","medium",21,20,26,27,21,30,8,11,67,34,30,46,60,60,56,26,72,72,71,20,40,75,42,60,49,26,24,45,75,65,67,63,65,3
"177",21921,51261,23021,64,79,"right","medium","medium",21,5,26,27,21,30,8,39,65,34,30,46,60,57,56,26,72,72,71,11,40,75,42,60,39,26,24,45,63,63,65,63,60,3
"178",15074,213954,441302,64,78,"right","medium","medium",11,17,14,27,16,20,17,15,22,19,30,41,31,60,51,23,60,25,68,14,33,16,13,41,23,18,16,19,69,56,64,64,67,3
"179",15075,213954,441302,64,80,"right","medium","medium",11,17,14,27,16,20,17,15,22,19,30,41,31,60,51,23,60,25,68,14,33,16,13,41,23,18,16,19,69,56,64,64,67,3
"180",15076,213954,441302,64,80,"right","medium","medium",11,17,14,27,16,20,17,15,22,19,30,41,31,60,51,23,60,25,68,14,33,16,13,41,23,18,16,19,69,56,64,64,67,3
"181",15077,213954,441302,64,80,"right","medium","medium",11,17,14,27,16,20,17,15,22,19,30,41,31,60,51,23,60,25,68,14,33,16,13,41,23,18,16,19,69,56,64,64,67,3
"182",15078,213954,441302,63,78,"right","medium","medium",25,25,25,26,25,25,25,25,21,25,30,41,31,59,51,22,60,25,68,25,32,25,25,25,22,25,25,25,68,55,63,63,66,3
"183",15079,213954,441302,63,78,"right","medium","medium",25,25,25,26,25,25,25,25,21,25,30,41,31,59,51,22,60,25,68,25,32,25,25,25,22,25,25,25,68,55,63,63,66,3
"184",15080,213954,441302,63,78,"right","medium","medium",25,25,25,26,25,25,25,25,21,25,30,41,31,59,51,22,60,25,68,25,32,25,25,25,22,25,25,25,68,55,63,63,66,3
"185",15081,213954,441302,63,78,"right","medium","medium",25,25,25,26,25,25,25,25,21,25,30,41,31,59,51,22,60,25,68,25,32,25,25,25,22,25,25,25,68,55,63,63,66,3
"186",15082,213954,441302,63,78,"right","medium","medium",25,25,25,26,25,25,25,25,21,25,30,41,31,59,51,22,60,25,68,25,32,25,25,25,22,25,25,25,68,55,63,63,66,3
"187",15083,213954,441302,63,78,"right","medium","medium",25,25,25,26,25,25,25,25,21,25,30,41,31,59,51,22,60,25,68,25,32,25,25,25,22,25,25,25,68,55,63,63,66,3
"188",12230,197689,150464,69,73,"right","medium","medium",13,12,12,29,11,12,12,12,25,21,30,31,43,64,37,21,41,29,48,12,33,10,11,43,23,13,10,12,73,67,57,63,79,3
"189",12233,197689,150464,66,77,"right","medium","medium",25,25,25,29,25,25,25,25,25,21,30,31,43,67,37,21,41,29,48,25,33,25,25,25,23,25,25,25,68,62,55,66,70,3
"190",12232,197689,150464,63,73,"right","medium","medium",25,25,25,29,25,25,25,25,25,21,30,31,43,64,37,21,41,29,48,25,33,25,25,25,23,25,25,25,65,59,52,63,67,3
"191",12231,197689,150464,66,72,"right","medium","medium",25,25,25,28,25,25,25,25,24,20,30,31,43,63,37,20,41,29,48,25,32,25,25,25,22,25,25,25,64,64,50,62,78,3
"192",12234,197689,150464,65,77,"right","medium","medium",25,25,25,29,25,25,25,25,25,21,30,31,43,67,37,21,41,29,48,25,33,25,25,25,23,25,25,25,69,60,50,60,72,3
"193",12235,197689,150464,64,74,"right","medium","medium",13,12,12,29,9,12,8,12,25,21,30,31,43,55,37,21,41,29,48,11,33,10,2,5,23,13,10,12,69,60,50,60,72,3
"194",12236,197689,150464,64,77,"right","medium","medium",13,12,12,29,9,12,8,12,25,21,30,31,43,55,37,21,41,29,48,11,33,10,2,5,23,13,10,12,69,60,50,60,72,3
"195",12237,197689,150464,64,77,"right","medium","medium",13,12,12,29,9,12,8,12,25,21,30,31,43,55,37,21,41,29,48,11,33,10,2,5,23,13,10,12,69,60,50,60,72,3
"196",4068,49939,34268,65,65,"right","medium","medium",42,25,80,48,21,20,43,37,49,47,30,40,43,55,31,51,70,53,85,32,67,65,46,30,44,59,63,62,8,13,7,11,11,1
"197",4069,49939,34268,65,65,"right","medium","medium",42,25,80,48,21,20,43,37,49,47,30,40,43,55,31,51,70,53,85,32,67,65,46,30,44,59,63,62,8,13,7,11,11,1
"198",4070,49939,34268,66,66,"right","medium","medium",42,25,80,48,21,20,43,37,49,47,30,47,43,55,31,51,70,53,92,32,67,65,46,30,44,59,63,62,8,13,7,11,11,1
"199",4071,49939,34268,67,67,"right","medium","medium",42,25,83,48,21,20,43,37,49,47,30,47,43,55,31,54,70,53,92,32,70,65,46,30,44,59,66,64,8,13,7,11,11,1
"200",4072,49939,34268,67,67,"right","medium","medium",42,25,83,48,21,20,43,37,49,47,30,47,43,55,31,54,70,53,92,32,70,65,46,30,44,59,66,64,8,13,7,11,11,1
"201",13117,53384,17866,70,70,"left","high","medium",79,69,42,71,69,74,79,78,77,76,30,33,70,64,88,76,34,33,71,74,71,44,69,76,76,41,56,48,12,11,6,8,15,4
"202",13118,53384,17866,70,70,"left","high","medium",79,69,42,71,69,74,76,78,77,76,30,33,70,64,88,73,34,33,71,74,71,44,69,76,76,41,56,48,12,11,6,8,15,4
"203",13119,53384,17866,70,70,"left","high","medium",79,69,42,71,69,74,76,78,77,76,30,33,70,64,88,73,34,33,71,74,71,44,69,76,76,41,56,48,12,11,6,8,15,4
"204",13120,53384,17866,70,70,"left","high","medium",78,68,41,70,68,73,75,77,76,75,30,33,70,63,86,72,34,56,71,73,70,43,68,75,75,40,55,47,11,10,5,7,14,4
"205",19552,28061,27168,60,60,"right","medium","high",52,38,69,63,44,43,48,52,61,59,30,31,31,66,46,60,55,30,71,57,63,66,52,57,54,57,62,61,7,16,15,16,13,1
"206",17204,105846,30974,79,85,"right","medium","medium",6,6,6,34,7,8,7,18,33,16,31,39,40,70,50,28,78,52,73,9,27,14,6,62,16,12,12,11,78,77,69,81,83,3
"207",17205,105846,30974,80,85,"right","medium","medium",20,20,20,34,7,20,7,18,69,20,31,39,40,73,50,28,78,52,73,20,27,54,12,62,74,20,20,11,81,78,69,81,84,3
"208",16451,183938,110112,63,65,"right","medium","medium",25,25,25,25,25,25,25,25,25,25,31,54,43,59,45,26,57,41,60,25,25,25,25,25,25,25,25,25,62,65,63,64,60,3
"209",16452,183938,110112,60,65,"right","medium","medium",25,25,25,25,25,25,25,25,25,25,31,54,43,52,45,26,57,41,60,25,25,25,25,25,25,25,25,25,61,63,61,61,57,3
"210",16453,183938,110112,60,65,"right","medium","medium",10,15,10,14,11,17,11,12,12,13,31,54,43,52,45,26,57,41,60,12,15,10,10,18,14,15,13,15,61,63,61,61,57,3
"211",16454,183938,110112,60,65,"right","medium","medium",10,15,10,14,11,17,11,12,12,13,31,54,43,52,45,26,57,41,60,12,15,10,10,18,14,15,13,15,61,63,61,61,57,3
"212",16455,183938,110112,60,65,"right","medium","medium",10,15,10,14,11,17,11,12,12,13,31,54,43,52,45,26,57,47,60,12,15,10,10,18,14,15,13,15,61,63,61,61,57,3
"213",16456,183938,110112,60,65,"right","medium","medium",10,15,10,14,11,17,11,12,12,13,31,54,43,52,45,26,57,58,62,12,15,10,10,18,14,15,13,15,61,63,61,61,57,3
"214",4766,210358,299879,68,76,"left","medium","medium",25,25,25,26,25,25,25,25,22,23,31,33,22,66,32,25,58,34,42,25,25,25,25,25,22,25,25,25,68,64,60,69,73,3
"215",4765,210358,299879,67,75,"left","medium","medium",25,25,25,26,25,25,25,25,22,23,31,33,22,65,32,25,58,34,42,25,25,25,25,25,22,25,25,25,67,63,59,68,72,3
"216",12610,157618,25365,71,86,"right","medium","medium",49,36,72,73,51,59,36,28,58,69,31,69,59,69,75,61,73,75,71,44,46,61,72,68,54,69,74,73,9,20,58,20,20,2
"217",4767,210358,299879,64,72,"right","medium","medium",17,13,17,26,19,12,17,12,22,23,31,33,22,54,32,25,58,34,42,11,14,7,3,2,22,13,13,11,65,61,57,66,70,3
"218",4757,210358,299879,68,74,"left","medium","medium",17,13,17,26,19,12,17,12,22,23,31,33,22,64,32,25,58,34,42,11,12,11,11,38,22,13,13,11,70,63,56,67,77,3
"219",4758,210358,299879,66,72,"left","medium","medium",25,25,25,25,25,25,25,25,21,22,31,33,22,63,32,24,58,34,42,25,25,25,25,25,21,25,25,25,69,59,54,64,76,3
"220",4759,210358,299879,66,72,"left","medium","medium",25,25,25,25,25,25,25,25,21,22,31,33,22,63,32,24,58,34,42,25,25,25,25,25,21,25,25,25,69,59,54,64,76,3
"221",4760,210358,299879,66,72,"left","medium","medium",25,25,25,25,25,25,25,25,21,22,31,33,22,63,32,24,58,34,42,25,25,25,25,25,21,25,25,25,69,59,54,64,76,3
"222",4761,210358,299879,66,76,"left","medium","medium",25,25,25,25,25,25,25,25,21,22,31,33,22,63,32,24,58,34,42,25,25,25,25,25,21,25,25,25,69,59,54,64,76,3
"223",4762,210358,299879,66,76,"left","medium","medium",25,25,25,25,25,25,25,25,21,22,31,33,22,63,32,24,58,34,42,25,25,25,25,25,21,25,25,25,69,59,54,64,76,3
"224",4764,210358,299879,66,76,"left","medium","medium",25,25,25,26,25,25,25,25,22,23,31,33,22,60,32,25,58,34,42,25,25,25,25,25,22,25,25,25,70,60,50,65,75,3
"225",4763,210358,299879,65,73,"left","medium","medium",25,25,25,25,25,25,25,25,21,22,31,33,22,59,32,24,58,34,42,25,25,25,25,25,21,25,25,25,69,59,49,64,74,3
"226",9139,189767,95681,68,68,"right","medium","medium",49,42,72,60,60,51,45,47,52,53,31,35,54,63,38,59,70,74,86,49,66,71,29,51,52,67,69,64,5,8,15,8,14,1
"227",617,204826,191784,71,75,"right","medium","medium",34,21,80,52,29,34,35,58,41,52,31,55,34,62,31,57,73,64,84,51,80,66,24,39,67,69,73,68,10,11,11,14,14,1
"228",618,204826,191784,71,75,"right","medium","medium",34,21,80,52,29,34,35,58,41,52,31,55,34,62,31,57,73,64,84,51,80,66,24,39,67,69,73,68,10,11,11,14,14,1
"229",619,204826,191784,71,75,"right","medium","medium",34,21,80,52,29,34,35,58,41,52,31,55,34,62,31,57,73,64,84,51,80,66,24,39,67,69,73,68,10,11,11,14,14,1
"230",620,204826,191784,71,75,"right","medium","medium",34,21,80,52,29,34,35,58,41,52,31,55,34,62,31,57,73,64,84,51,80,66,24,39,67,69,73,68,10,11,11,14,14,1
"231",7207,201149,213493,61,67,"right","medium","medium",25,25,60,60,25,32,27,30,45,44,31,56,31,57,30,41,50,54,91,24,64,56,26,43,40,61,64,52,15,14,10,6,14,1
"232",7208,201149,213493,61,67,"right","medium","medium",25,25,60,60,25,32,27,30,45,44,31,56,31,57,30,41,50,54,91,24,64,56,26,43,40,61,64,52,15,14,10,6,14,1
"233",15178,138497,150731,76,76,"right","medium","medium",37,25,85,61,21,34,26,22,60,54,31,55,33,68,33,27,55,64,91,23,81,83,40,48,24,81,77,65,12,7,10,14,9,1
"234",15179,138497,150731,76,76,"right","medium","medium",37,25,85,61,21,34,26,22,60,54,31,55,33,68,33,27,55,64,91,23,81,83,40,48,24,81,77,65,12,7,10,14,9,1
"235",15180,138497,150731,76,76,"right","medium","medium",37,25,85,61,21,34,26,22,60,54,31,55,33,68,33,27,55,64,91,23,81,83,40,48,24,81,77,65,12,7,10,14,9,1
"236",15181,138497,150731,76,76,"right","medium","medium",37,25,85,61,21,34,26,22,60,54,31,55,33,68,33,27,55,64,91,23,81,83,40,48,24,81,77,65,12,7,10,14,9,1
"237",9025,15706,26503,67,67,"left","medium","medium",20,31,75,53,20,25,30,33,64,46,31,32,28,67,32,44,32,55,87,40,74,70,26,48,38,72,65,60,11,11,8,6,7,1
"238",9026,15706,26503,67,68,"left","medium","medium",20,31,75,53,17,25,30,60,65,46,31,32,28,69,32,44,32,55,87,40,71,66,26,48,38,72,69,63,11,11,8,6,7,1
"239",614,204826,191784,73,77,"right","low","medium",35,22,81,53,30,35,36,59,42,53,31,55,34,63,31,58,73,64,88,50,81,67,25,40,68,72,76,71,11,12,12,15,15,1
"240",615,204826,191784,73,77,"right","low","medium",35,22,81,53,30,35,36,59,42,53,31,55,34,63,31,58,73,64,88,50,81,72,25,40,68,72,76,71,11,12,12,15,15,1
"241",616,204826,191784,73,77,"right","low","medium",35,22,81,53,30,35,36,59,42,53,31,55,34,63,31,58,73,64,88,50,81,67,25,40,68,72,76,71,11,12,12,15,15,1
"242",19553,28061,27168,61,61,"right","medium","high",52,38,71,65,44,43,48,52,62,61,31,32,32,66,47,66,56,30,74,57,63,66,52,57,56,58,63,62,7,16,15,16,13,1
"243",19554,28061,27168,62,62,"right","medium","high",52,38,71,65,44,43,48,52,62,61,31,32,32,66,53,66,60,45,75,57,63,66,52,57,56,58,63,62,7,16,15,16,13,1
"244",19555,28061,27168,63,63,"right","medium","high",52,38,71,65,44,43,48,52,62,61,31,32,32,66,53,66,60,45,75,57,63,71,52,57,56,58,63,62,7,16,15,16,13,1
"245",16489,19687,39070,68,68,"right","medium","high",60,40,69,59,54,61,52,65,71,63,31,33,61,61,56,57,55,34,80,58,67,73,23,53,48,69,65,74,10,6,13,11,11,1
"246",16490,19687,39070,68,68,"right","medium","high",60,40,69,59,54,61,52,65,71,63,31,33,61,61,56,57,55,34,80,58,67,73,23,53,48,69,65,74,10,6,13,11,11,1
"247",16486,19687,39070,69,69,"right","low","high",60,40,69,60,54,61,52,65,71,63,31,32,61,61,56,57,55,34,84,61,69,73,23,53,48,69,64,75,10,6,13,11,11,1
"248",16487,19687,39070,68,68,"right","low","high",60,40,69,59,54,61,52,65,71,63,31,33,61,61,56,57,55,34,80,58,67,73,23,53,48,69,65,74,10,6,13,11,11,1
"249",16488,19687,39070,68,68,"right","low","high",60,40,69,59,54,61,52,65,71,63,31,33,61,61,56,57,55,34,80,58,67,73,23,53,48,69,65,74,10,6,13,11,11,1
"250",17207,105846,30974,84,85,"right","medium","medium",20,20,20,22,7,20,7,17,76,20,32,42,40,63,50,24,78,51,71,20,28,62,13,62,77,20,20,11,88,83,76,82,89,3
"251",11665,163489,39170,71,86,"right","medium","medium",23,25,23,22,19,24,12,25,71,23,32,29,77,64,52,25,74,41,68,21,31,57,65,40,63,22,27,19,67,68,71,75,74,3
"252",11666,163489,39170,71,86,"right","medium","medium",23,25,23,22,19,24,12,25,71,23,32,29,77,64,52,25,74,41,68,21,31,57,65,40,63,22,27,19,67,68,71,75,74,3
"253",17206,105846,30974,80,85,"right","medium","medium",20,20,20,22,7,20,7,17,71,20,32,42,40,63,50,24,78,51,71,20,28,62,13,62,77,20,20,11,84,79,71,79,84,3
"254",4267,110606,14100,68,68,"right","medium","medium",13,11,11,11,14,13,14,16,30,22,32,50,41,58,61,21,56,30,64,12,34,17,19,47,17,13,20,13,71,67,63,67,73,3
"255",4268,110606,14100,68,68,"right","medium","medium",13,11,11,11,14,13,14,16,30,22,32,50,41,58,61,21,56,30,64,12,34,17,19,47,17,13,20,13,71,67,63,67,73,3
"256",4269,110606,14100,68,68,"right","medium","medium",13,11,11,11,14,13,14,16,30,22,32,50,41,58,61,21,56,30,64,12,34,17,19,12,17,13,20,13,71,67,63,67,73,3
"257",4270,110606,14100,66,66,"right","medium","medium",13,11,11,11,14,13,14,16,30,22,32,50,41,58,61,21,56,30,64,12,34,17,19,12,17,13,20,13,68,67,63,67,69,3
"258",4271,110606,14100,66,66,"right","medium","medium",13,11,11,11,14,13,14,16,30,22,32,50,41,58,61,21,56,30,64,12,34,17,19,9,17,13,20,13,68,67,63,67,69,3
"259",4272,110606,14100,66,66,"right","medium","medium",25,25,25,25,25,25,25,25,29,25,32,50,41,57,61,35,56,30,64,25,33,25,25,25,25,25,25,25,67,66,62,66,68,3
"260",4273,110606,14100,66,66,"right","medium","medium",25,25,25,25,25,25,25,25,29,25,32,50,41,57,61,35,56,30,64,25,33,25,25,25,25,25,25,25,67,66,62,66,68,3
"261",4274,110606,14100,65,65,"right","medium","medium",25,25,25,25,25,25,25,25,29,25,32,50,41,57,61,35,56,30,64,25,33,25,25,25,25,25,25,25,66,65,61,65,67,3
"262",4275,110606,14100,65,65,"right","medium","medium",25,25,25,25,25,25,25,25,29,25,32,50,41,57,61,35,56,30,64,25,33,25,25,25,25,25,25,25,66,65,61,65,67,3
"263",4276,110606,14100,68,68,"right","medium","medium",25,25,25,25,25,25,25,25,29,25,32,50,41,57,61,35,56,30,64,25,33,25,25,25,25,25,25,25,68,67,61,68,71,3
"264",4277,110606,14100,69,69,"right","medium","medium",25,25,25,25,25,25,25,25,29,25,32,50,41,57,61,35,56,30,64,25,33,25,25,25,25,25,25,25,71,68,61,69,72,3
"265",4283,110606,14100,64,67,"right","medium","medium",12,10,10,10,13,12,13,15,29,25,32,50,41,35,54,35,56,30,59,11,46,16,18,34,16,12,19,12,65,67,57,65,66,3
"266",4284,110606,14100,61,68,"right","medium","medium",12,10,10,10,13,12,13,15,29,25,32,50,41,35,54,35,56,40,59,11,46,16,18,34,16,12,19,12,65,61,57,60,66,3
"267",4285,110606,14100,61,69,"right","medium","medium",12,10,10,10,13,12,13,15,29,25,32,50,56,35,54,35,56,40,41,11,46,16,18,34,16,12,19,12,65,61,57,60,66,3
"268",4286,110606,14100,62,69,"right","medium","medium",12,9,8,8,13,21,26,15,29,25,32,50,56,35,56,35,56,40,41,11,46,16,18,34,16,12,19,12,65,61,57,60,66,3
"269",11667,163489,39170,55,57,"right","medium","medium",23,25,23,22,19,24,12,25,57,23,32,29,77,31,52,25,74,41,54,21,31,57,37,40,52,22,27,19,54,55,57,57,54,3
"270",11668,163489,39170,55,57,"right","medium","medium",23,25,23,22,19,24,12,25,57,23,32,29,77,31,52,25,74,41,54,21,31,57,37,40,52,22,27,19,54,55,57,57,54,3
"271",4287,110606,14100,61,69,"right","medium","medium",27,20,8,8,6,21,26,15,29,25,32,50,56,35,56,35,56,40,41,11,46,16,18,34,16,12,19,33,65,60,56,60,65,3
"272",8957,191589,167285,66,66,"left","medium","medium",20,14,21,23,24,14,16,15,24,12,32,37,50,75,56,17,63,19,66,20,42,25,11,42,18,16,21,13,68,59,56,64,72,3
"273",8958,191589,167285,66,67,"left","medium","medium",20,14,21,23,24,14,16,15,24,12,32,37,50,75,56,17,63,19,66,20,42,25,11,42,18,16,21,13,68,59,56,64,72,3
"274",8959,191589,167285,66,67,"left","medium","medium",20,14,21,23,24,14,16,15,24,12,32,37,50,75,56,17,63,19,66,20,42,25,11,42,18,16,21,13,68,59,56,64,72,3
"275",8960,191589,167285,68,69,"left","medium","medium",20,14,21,23,24,14,16,15,24,12,32,37,50,75,56,17,63,19,66,20,42,25,11,42,18,16,21,13,70,59,56,65,75,3
"276",8961,191589,167285,68,70,"left","medium","medium",20,14,21,23,24,14,16,15,24,12,32,37,50,75,56,17,63,19,66,20,42,25,11,42,18,16,21,13,70,59,56,65,75,3
"277",4278,110606,14100,66,67,"right","medium","medium",12,10,10,10,13,12,13,15,29,25,32,50,41,57,61,35,56,30,64,11,46,16,18,34,16,12,19,12,67,66,55,66,70,3
"278",4279,110606,14100,66,67,"right","medium","medium",12,10,10,10,13,12,13,15,29,25,32,50,41,57,61,35,56,30,64,11,46,16,18,34,16,12,19,12,67,66,55,66,70,3
"279",4280,110606,14100,64,65,"right","medium","medium",12,10,10,10,13,12,13,15,29,25,32,50,41,35,61,35,56,30,64,11,46,16,18,34,16,12,19,12,66,66,55,66,67,3
"280",4281,110606,14100,64,65,"right","medium","medium",12,10,10,10,13,12,13,15,29,25,32,50,41,35,61,35,56,30,64,11,46,16,18,34,16,12,19,12,66,66,55,66,67,3
"281",4282,110606,14100,64,65,"right","medium","medium",12,10,10,10,13,12,13,15,29,25,32,50,41,35,61,35,56,30,64,11,46,16,18,34,16,12,19,12,66,66,55,66,67,3
"282",8962,191589,167285,66,68,"left","medium","medium",25,25,25,25,25,25,25,25,25,25,32,37,50,74,56,36,63,25,66,25,25,24,25,25,25,25,25,25,69,58,55,64,74,3
"283",8963,191589,167285,66,68,"left","medium","medium",25,25,25,25,25,25,25,25,25,25,32,37,50,74,56,36,63,25,66,25,25,24,25,25,25,25,25,25,69,58,55,64,74,3
"284",8964,191589,167285,66,68,"left","medium","medium",25,25,25,25,25,25,25,25,25,25,32,37,50,70,56,36,63,25,66,25,25,24,25,25,25,25,25,25,69,58,55,64,73,3
"285",8965,191589,167285,64,64,"left","medium","medium",25,25,25,25,25,25,25,25,25,25,32,37,50,65,56,36,63,25,66,25,25,24,25,25,25,25,25,25,65,57,55,63,72,3
"286",8966,191589,167285,64,64,"left","medium","medium",25,25,25,25,25,25,25,25,25,25,32,37,50,65,56,36,63,25,66,25,25,24,25,25,25,25,25,25,65,57,55,63,72,3
"287",8967,191589,167285,54,64,"left","medium","medium",25,25,25,25,25,25,25,25,25,25,32,37,50,36,56,36,63,25,66,25,25,24,25,25,25,25,25,25,65,57,55,63,72,3
